"","parcela","especie","n"
"2356","19","Inga.oerstediana",0
"2357","19","Inga.pezizifera",0
"2358","19","Inga.punctata",0
"2359","19","Inga.ruiziana",0
"2360","19","Inga.sapindoides",3
"2361","19","Inga.spectabilis",1
"2362","19","Inga.umbellifera",1
"2363","19","Jacaranda.copaia",7
"2364","19","Lacistema.aggregatum",1
"2365","19","Lacmellea.panamensis",4
"2366","19","Laetia.procera",1
"2367","19","Laetia.thamnia",3
"2368","19","Lafoensia.punicifolia",4
"2369","19","Licania.hypoleuca",2
"2370","19","Licania.platypus",0
"2371","19","Lindackeria.laurina",3
"2372","19","Lonchocarpus.heptaphyllus",1
"2373","19","Luehea.seemannii",4
"2374","19","Macrocnemum.roseum",0
"2375","19","Maquira.guianensis.costaricana",1
"2376","19","Margaritaria.nobilis",0
"2377","19","Marila.laxiflora",0
"2378","19","Maytenus.schippii",1
"2379","19","Miconia.affinis",0
"2380","19","Miconia.argentea",0
"2381","19","Miconia.elata",1
"2382","19","Miconia.hondurensis",2
"2383","19","Mosannona.garwoodii",0
"2384","19","Myrcia.gatunensis",1
"2385","19","Myrospermum.frutescens",0
"2386","19","Nectandra.cissiflora",0
"2387","19","Nectandra.lineata",0
"2388","19","Nectandra.purpurea",0
"2389","19","Ochroma.pyramidale",0
"2390","19","Ocotea.cernua",2
"2391","19","Ocotea.oblonga",0
"2392","19","Ocotea.puberula",1
"2393","19","Ocotea.whitei",1
"2394","19","Oenocarpus.mapora",24
"2395","19","Ormosia.amazonica",0
"2396","19","Ormosia.coccinea",1
"2397","19","Ormosia.macrocalyx",0
"2398","19","Pachira.quinata",0
"2399","19","Pachira.sessilis",0
"2400","19","Perebea.xanthochyma",0
"2401","19","Cinnamomum.triplinerve",0
"2402","19","Picramnia.latifolia",0
"2403","19","Piper.reticulatum",0
"2404","19","Platymiscium.pinnatum",2
"2405","19","Platypodium.elegans",1
"2406","19","Posoqueria.latifolia",0
"2407","19","Poulsenia.armata",4
"2408","19","Pourouma.bicolor",0
"2409","19","Pouteria.fossicola",0
"2410","19","Pouteria.reticulata",10
"2411","19","Pouteria.stipitata",5
"2412","19","Prioria.copaifera",5
"2413","19","Protium.costaricense",0
"2414","19","Protium.panamense",2
"2415","19","Protium.tenuifolium",5
"2416","19","Pseudobombax.septenatum",0
"2417","19","Psidium.friedrichsthalianum",0
"2418","19","Psychotria.grandis",0
"2419","19","Pterocarpus.rohrii",1
"2420","19","Quararibea.asterolepis",2
"2421","19","Quassia.amara",0
"2422","19","Randia.armata",2
"2423","19","Sapium.broadleaf",0
"2424","19","Sapium.glandulosum",1
"2425","19","Schizolobium.parahyba",0
"2426","19","Senna.dariensis",0
"2427","19","Simarouba.amara",6
"2428","19","Siparuna.guianensis",0
"2429","19","Siparuna.pauciflora",1
"2430","19","Sloanea.terniflora",1
"2431","19","Socratea.exorrhiza",3
"2432","19","Solanum.hayesii",0
"2433","19","Sorocea.affinis",1
"2434","19","Spachea.membranacea",0
"2435","19","Spondias.mombin",0
"2436","19","Spondias.radlkoferi",0
"2437","19","Sterculia.apetala",1
"2438","19","Swartzia.simplex.var.grandiflora",6
"2439","19","Swartzia.simplex.continentalis",4
"2440","19","Symphonia.globulifera",0
"2441","19","Handroanthus.guayacan",0
"2442","19","Tabebuia.rosea",0
"2443","19","Tabernaemontana.arborea",9
"2444","19","Tachigali.versicolor",2
"2445","19","Talisia.nervosa",0
"2446","19","Talisia.princeps",0
"2447","19","Terminalia.amazonia",0
"2448","19","Terminalia.oblonga",0
"2449","19","Tetragastris.panamensis",9
"2450","19","Tetrathylacium.johansenii",0
"2451","19","Theobroma.cacao",0
"2452","19","Thevetia.ahouai",0
"2453","19","Tocoyena.pittieri",0
"2454","19","Trattinnickia.aspera",3
"2455","19","Trema.micrantha",1
"2456","19","Trichanthera.gigantea",0
"2457","19","Trichilia.pallida",1
"2458","19","Trichilia.tuberculata",44
"2459","19","Trichospermum.galeottii",0
"2460","19","Triplaris.cumingiana",1
"2461","19","Trophis.caucana",0
"2462","19","Trophis.racemosa",3
"2463","19","Turpinia.occidentalis",0
"2464","19","Unonopsis.pittieri",4
"2465","19","Virola.multiflora",0
"2466","19","Virola.sebifera",12
"2467","19","Virola.surinamensis",1
"2468","19","Vismia.baccifera",0
"2469","19","Vochysia.ferruginea",0
"2470","19","Xylopia.macrantha",1
"2471","19","Zanthoxylum.ekmanii",3
"2472","19","Zanthoxylum.juniperinum",1
"2473","19","Zanthoxylum.panamense",3
"2474","19","Zanthoxylum.setulosum",0
"2475","19","Zuelania.guidonia",0
"2476","2","Abarema.macradenia",0
"2477","2","Vachellia.melanoceras",0
"2478","2","Acalypha.diversifolia",0
"2479","2","Acalypha.macrostachya",0
"2480","2","Adelia.triloba",0
"2481","2","Aegiphila.panamensis",0
"2482","2","Alchornea.costaricensis",1
"2483","2","Alchornea.latifolia",0
"2484","2","Alibertia.edulis",0
"2485","2","Allophylus.psilospermus",0
"2486","2","Alseis.blackiana",26
"2487","2","Amaioua.corymbosa",0
"2488","2","Anacardium.excelsum",0
"2489","2","Andira.inermis",0
"2490","2","Annona.spraguei",0
"2491","2","Apeiba.glabra",12
"2492","2","Apeiba.tibourbou",0
"2493","2","Aspidosperma.desmanthum",0
"2494","2","Astrocaryum.standleyanum",2
"2495","2","Astronium.graveolens",0
"2496","2","Attalea.butyracea",1
"2497","2","Banara.guianensis",0
"2498","2","Beilschmiedia.pendula",5
"2499","2","Brosimum.alicastrum",2
"2500","2","Brosimum.guianense",0
"2501","2","Calophyllum.longifolium",2
"2502","2","Casearia.aculeata",0
"2503","2","Casearia.arborea",1
"2504","2","Casearia.commersoniana",0
"2505","2","Casearia.guianensis",0
"2506","2","Casearia.sylvestris",1
"2507","2","Cassipourea.guianensis",0
"2508","2","Cavanillesia.platanifolia",0
"2509","2","Cecropia.insignis",5
"2510","2","Cecropia.obtusifolia",0
"2511","2","Cedrela.odorata",0
"2512","2","Ceiba.pentandra",1
"2513","2","Celtis.schippii",0
"2514","2","Cespedesia.spathulata",0
"2515","2","Chamguava.schippii",0
"2516","2","Chimarrhis.parviflora",0
"2517","2","Maclura.tinctoria",0
"2518","2","Chrysochlamys.eclipes",0
"2519","2","Chrysophyllum.argenteum",1
"2520","2","Chrysophyllum.cainito",0
"2521","2","Coccoloba.coronata",0
"2522","2","Coccoloba.manzinellensis",0
"2523","2","Colubrina.glandulosa",0
"2524","2","Cordia.alliodora",3
"2525","2","Cordia.bicolor",14
"2526","2","Cordia.lasiocalyx",6
"2527","2","Coussarea.curvigemma",0
"2528","2","Croton.billbergianus",2
"2529","2","Cupania.cinerea",0
"2530","2","Cupania.latifolia",0
"2531","2","Cupania.rufescens",0
"2532","2","Cupania.seemannii",2
"2533","2","Dendropanax.arboreus",3
"2534","2","Desmopsis.panamensis",0
"2535","2","Diospyros.artanthifolia",1
"2536","2","Dipteryx.oleifera",1
"2537","2","Drypetes.standleyi",1
"2538","2","Elaeis.oleifera",0
"2539","2","Enterolobium.schomburgkii",0
"2540","2","Erythrina.costaricensis",0
"2541","2","Erythroxylum.macrophyllum",1
"2542","2","Eugenia.florida",1
"2543","2","Eugenia.galalonensis",0
"2544","2","Eugenia.nesiotica",0
"2545","2","Eugenia.oerstediana",2
"2546","2","Faramea.occidentalis",36
"2547","2","Ficus.colubrinae",1
"2548","2","Ficus.costaricana",0
"2549","2","Ficus.insipida",0
"2550","2","Ficus.maxima",0
"2551","2","Ficus.obtusifolia",0
"2552","2","Ficus.popenoei",0
"2553","2","Ficus.tonduzii",0
"2554","2","Ficus.trigonata",0
"2555","2","Ficus.yoponensis",0
"2556","2","Garcinia.intermedia",1
"2557","2","Garcinia.madruno",0
"2558","2","Genipa.americana",0
"2559","2","Guapira.myrtiflora",1
"2560","2","Guarea.fuzzy",1
"2561","2","Guarea.grandifolia",0
"2562","2","Guarea.guidonia",6
"2563","2","Guatteria.dumetorum",16
"2564","2","Guazuma.ulmifolia",0
"2565","2","Guettarda.foliacea",5
"2566","2","Gustavia.superba",5
"2567","2","Hampea.appendiculata",0
"2568","2","Hasseltia.floribunda",9
"2569","2","Heisteria.acuminata",0
"2570","2","Heisteria.concinna",5
"2571","2","Hirtella.americana",0
"2572","2","Hirtella.triandra",14
"2573","2","Hura.crepitans",0
"2574","2","Hieronyma.alchorneoides",2
"2575","2","Inga.acuminata",0
"2576","2","Inga.cocleensis",4
"2577","2","Inga.goldmanii",0
"2578","2","Inga.laurina",0
"2579","2","Inga.semialata",0
"2580","2","Inga.nobilis",0
"2581","2","Inga.oerstediana",0
"2582","2","Inga.pezizifera",0
"2583","2","Inga.punctata",0
"2584","2","Inga.ruiziana",0
"2585","2","Inga.sapindoides",0
"2586","2","Inga.spectabilis",2
"2587","2","Inga.umbellifera",0
"2588","2","Jacaranda.copaia",10
"2589","2","Lacistema.aggregatum",0
"2590","2","Lacmellea.panamensis",0
"2591","2","Laetia.procera",1
"2592","2","Laetia.thamnia",1
"2593","2","Lafoensia.punicifolia",0
"2594","2","Licania.hypoleuca",0
"2595","2","Licania.platypus",0
"2596","2","Lindackeria.laurina",0
"2597","2","Lonchocarpus.heptaphyllus",7
"2598","2","Luehea.seemannii",0
"2599","2","Macrocnemum.roseum",0
"2600","2","Maquira.guianensis.costaricana",3
"2601","2","Margaritaria.nobilis",0
"2602","2","Marila.laxiflora",0
"2603","2","Maytenus.schippii",0
"2604","2","Miconia.affinis",0
"2605","2","Miconia.argentea",0
"2606","2","Miconia.elata",0
"2607","2","Miconia.hondurensis",0
"2608","2","Mosannona.garwoodii",0
"2609","2","Myrcia.gatunensis",0
"2610","2","Myrospermum.frutescens",0
"2611","2","Nectandra.cissiflora",1
"2612","2","Nectandra.lineata",0
"2613","2","Nectandra.purpurea",0
"2614","2","Ochroma.pyramidale",0
"2615","2","Ocotea.cernua",0
"2616","2","Ocotea.oblonga",0
"2617","2","Ocotea.puberula",0
"2618","2","Ocotea.whitei",0
"2619","2","Oenocarpus.mapora",21
"2620","2","Ormosia.amazonica",0
"2621","2","Ormosia.coccinea",0
"2622","2","Ormosia.macrocalyx",0
"2623","2","Pachira.quinata",0
"2624","2","Pachira.sessilis",0
"2625","2","Perebea.xanthochyma",1
"2626","2","Cinnamomum.triplinerve",0
"2627","2","Picramnia.latifolia",0
"2628","2","Piper.reticulatum",0
"2629","2","Platymiscium.pinnatum",3
"2630","2","Platypodium.elegans",1
"2631","2","Posoqueria.latifolia",1
"2632","2","Poulsenia.armata",16
"2633","2","Pourouma.bicolor",3
"2634","2","Pouteria.fossicola",0
"2635","2","Pouteria.reticulata",7
"2636","2","Pouteria.stipitata",0
"2637","2","Prioria.copaifera",12
"2638","2","Protium.costaricense",4
"2639","2","Protium.panamense",0
"2640","2","Protium.tenuifolium",8
"2641","2","Pseudobombax.septenatum",0
"2642","2","Psidium.friedrichsthalianum",0
"2643","2","Psychotria.grandis",0
"2644","2","Pterocarpus.rohrii",0
"2645","2","Quararibea.asterolepis",12
"2646","2","Quassia.amara",0
"2647","2","Randia.armata",2
"2648","2","Sapium.broadleaf",0
"2649","2","Sapium.glandulosum",0
"2650","2","Schizolobium.parahyba",0
"2651","2","Senna.dariensis",0
"2652","2","Simarouba.amara",6
"2653","2","Siparuna.guianensis",2
"2654","2","Siparuna.pauciflora",0
"2655","2","Sloanea.terniflora",0
"2656","2","Socratea.exorrhiza",22
"2657","2","Solanum.hayesii",0
"2658","2","Sorocea.affinis",1
"2659","2","Spachea.membranacea",0
"2660","2","Spondias.mombin",1
"2661","2","Spondias.radlkoferi",0
"2662","2","Sterculia.apetala",2
"2663","2","Swartzia.simplex.var.grandiflora",3
"2664","2","Swartzia.simplex.continentalis",4
"2665","2","Symphonia.globulifera",1
"2666","2","Handroanthus.guayacan",0
"2667","2","Tabebuia.rosea",2
"2668","2","Tabernaemontana.arborea",5
"2669","2","Tachigali.versicolor",1
"2670","2","Talisia.nervosa",0
"2671","2","Talisia.princeps",0
"2672","2","Terminalia.amazonia",0
"2673","2","Terminalia.oblonga",0
"2674","2","Tetragastris.panamensis",7
"2675","2","Tetrathylacium.johansenii",0
"2676","2","Theobroma.cacao",1
"2677","2","Thevetia.ahouai",0
"2678","2","Tocoyena.pittieri",1
"2679","2","Trattinnickia.aspera",1
"2680","2","Trema.micrantha",0
"2681","2","Trichanthera.gigantea",0
"2682","2","Trichilia.pallida",1
"2683","2","Trichilia.tuberculata",27
"2684","2","Trichospermum.galeottii",0
"2685","2","Triplaris.cumingiana",0
"2686","2","Trophis.caucana",0
"2687","2","Trophis.racemosa",1
"2688","2","Turpinia.occidentalis",1
"2689","2","Unonopsis.pittieri",5
"2690","2","Virola.multiflora",0
"2691","2","Virola.sebifera",12
"2692","2","Virola.surinamensis",3
"2693","2","Vismia.baccifera",0
"2694","2","Vochysia.ferruginea",0
"2695","2","Xylopia.macrantha",0
"2696","2","Zanthoxylum.ekmanii",4
"2697","2","Zanthoxylum.juniperinum",0
"2698","2","Zanthoxylum.panamense",2
"2699","2","Zanthoxylum.setulosum",0
"2700","2","Zuelania.guidonia",0
"2701","20","Abarema.macradenia",0
"2702","20","Vachellia.melanoceras",0
"2703","20","Acalypha.diversifolia",0
"2704","20","Acalypha.macrostachya",0
"2705","20","Adelia.triloba",0
"2706","20","Aegiphila.panamensis",2
"2707","20","Alchornea.costaricensis",2
"2708","20","Alchornea.latifolia",0
"2709","20","Alibertia.edulis",0
"2710","20","Allophylus.psilospermus",0
"2711","20","Alseis.blackiana",10
"2712","20","Amaioua.corymbosa",0
"2713","20","Anacardium.excelsum",0
"2714","20","Andira.inermis",0
"2715","20","Annona.spraguei",2
"2716","20","Apeiba.glabra",6
"2717","20","Apeiba.tibourbou",1
"2718","20","Aspidosperma.desmanthum",0
"2719","20","Astrocaryum.standleyanum",0
"2720","20","Astronium.graveolens",0
"2721","20","Attalea.butyracea",0
"2722","20","Banara.guianensis",0
"2723","20","Beilschmiedia.pendula",1
"2724","20","Brosimum.alicastrum",0
"2725","20","Brosimum.guianense",0
"2726","20","Calophyllum.longifolium",2
"2727","20","Casearia.aculeata",0
"2728","20","Casearia.arborea",6
"2729","20","Casearia.commersoniana",0
"2730","20","Casearia.guianensis",0
"2731","20","Casearia.sylvestris",1
"2732","20","Cassipourea.guianensis",3
"2733","20","Cavanillesia.platanifolia",0
"2734","20","Cecropia.insignis",11
"2735","20","Cecropia.obtusifolia",0
"2736","20","Cedrela.odorata",0
"2737","20","Ceiba.pentandra",1
"2738","20","Celtis.schippii",3
"2739","20","Cespedesia.spathulata",0
"2740","20","Chamguava.schippii",0
"2741","20","Chimarrhis.parviflora",0
"2742","20","Maclura.tinctoria",0
"2743","20","Chrysochlamys.eclipes",0
"2744","20","Chrysophyllum.argenteum",2
"2745","20","Chrysophyllum.cainito",0
"2746","20","Coccoloba.coronata",2
"2747","20","Coccoloba.manzinellensis",0
"2748","20","Colubrina.glandulosa",0
"2749","20","Cordia.alliodora",0
"2750","20","Cordia.bicolor",17
"2751","20","Cordia.lasiocalyx",4
"2752","20","Coussarea.curvigemma",0
"2753","20","Croton.billbergianus",0
"2754","20","Cupania.cinerea",0
"2755","20","Cupania.latifolia",1
"2756","20","Cupania.rufescens",0
"2757","20","Cupania.seemannii",2
"2758","20","Dendropanax.arboreus",1
"2759","20","Desmopsis.panamensis",0
"2760","20","Diospyros.artanthifolia",0
"2761","20","Dipteryx.oleifera",2
"2762","20","Drypetes.standleyi",0
"2763","20","Elaeis.oleifera",0
"2764","20","Enterolobium.schomburgkii",0
"2765","20","Erythrina.costaricensis",1
"2766","20","Erythroxylum.macrophyllum",1
"2767","20","Eugenia.florida",1
"2768","20","Eugenia.galalonensis",0
"2769","20","Eugenia.nesiotica",0
"2770","20","Eugenia.oerstediana",2
"2771","20","Faramea.occidentalis",21
"2772","20","Ficus.colubrinae",0
"2773","20","Ficus.costaricana",1
"2774","20","Ficus.insipida",0
"2775","20","Ficus.maxima",0
"2776","20","Ficus.obtusifolia",0
"2777","20","Ficus.popenoei",0
"2778","20","Ficus.tonduzii",3
"2779","20","Ficus.trigonata",0
"2780","20","Ficus.yoponensis",0
"2781","20","Garcinia.intermedia",0
"2782","20","Garcinia.madruno",1
"2783","20","Genipa.americana",0
"2784","20","Guapira.myrtiflora",1
"2785","20","Guarea.fuzzy",1
"2786","20","Guarea.grandifolia",1
"2787","20","Guarea.guidonia",5
"2788","20","Guatteria.dumetorum",7
"2789","20","Guazuma.ulmifolia",2
"2790","20","Guettarda.foliacea",4
"2791","20","Gustavia.superba",4
"2792","20","Hampea.appendiculata",0
"2793","20","Hasseltia.floribunda",6
"2794","20","Heisteria.acuminata",0
"2795","20","Heisteria.concinna",1
"2796","20","Hirtella.americana",0
"2797","20","Hirtella.triandra",12
"2798","20","Hura.crepitans",0
"2799","20","Hieronyma.alchorneoides",3
"2800","20","Inga.acuminata",0
"2801","20","Inga.cocleensis",2
"2802","20","Inga.goldmanii",3
"2803","20","Inga.laurina",0
"2804","20","Inga.semialata",9
"2805","20","Inga.nobilis",2
"2806","20","Inga.oerstediana",0
"2807","20","Inga.pezizifera",0
"2808","20","Inga.punctata",1
"2809","20","Inga.ruiziana",0
"2810","20","Inga.sapindoides",1
"2811","20","Inga.spectabilis",1
"2812","20","Inga.umbellifera",0
"2813","20","Jacaranda.copaia",10
"2814","20","Lacistema.aggregatum",1
"2815","20","Lacmellea.panamensis",1
"2816","20","Laetia.procera",0
"2817","20","Laetia.thamnia",2
"2818","20","Lafoensia.punicifolia",0
"2819","20","Licania.hypoleuca",1
"2820","20","Licania.platypus",0
"2821","20","Lindackeria.laurina",2
"2822","20","Lonchocarpus.heptaphyllus",1
"2823","20","Luehea.seemannii",0
"2824","20","Macrocnemum.roseum",0
"2825","20","Maquira.guianensis.costaricana",2
"2826","20","Margaritaria.nobilis",0
"2827","20","Marila.laxiflora",0
"2828","20","Maytenus.schippii",1
"2829","20","Miconia.affinis",1
"2830","20","Miconia.argentea",10
"2831","20","Miconia.elata",0
"2832","20","Miconia.hondurensis",1
"2833","20","Mosannona.garwoodii",1
"2834","20","Myrcia.gatunensis",0
"2835","20","Myrospermum.frutescens",0
"2836","20","Nectandra.cissiflora",2
"2837","20","Nectandra.lineata",1
"2838","20","Nectandra.purpurea",0
"2839","20","Ochroma.pyramidale",0
"2840","20","Ocotea.cernua",1
"2841","20","Ocotea.oblonga",0
"2842","20","Ocotea.puberula",2
"2843","20","Ocotea.whitei",5
"2844","20","Oenocarpus.mapora",19
"2845","20","Ormosia.amazonica",0
"2846","20","Ormosia.coccinea",0
"2847","20","Ormosia.macrocalyx",0
"2848","20","Pachira.quinata",0
"2849","20","Pachira.sessilis",0
"2850","20","Perebea.xanthochyma",1
"2851","20","Cinnamomum.triplinerve",0
"2852","20","Picramnia.latifolia",1
"2853","20","Piper.reticulatum",0
"2854","20","Platymiscium.pinnatum",0
"2855","20","Platypodium.elegans",1
"2856","20","Posoqueria.latifolia",0
"2857","20","Poulsenia.armata",15
"2858","20","Pourouma.bicolor",0
"2859","20","Pouteria.fossicola",0
"2860","20","Pouteria.reticulata",1
"2861","20","Pouteria.stipitata",2
"2862","20","Prioria.copaifera",0
"2863","20","Protium.costaricense",7
"2864","20","Protium.panamense",0
"2865","20","Protium.tenuifolium",9
"2866","20","Pseudobombax.septenatum",0
"2867","20","Psidium.friedrichsthalianum",0
"2868","20","Psychotria.grandis",0
"2869","20","Pterocarpus.rohrii",3
"2870","20","Quararibea.asterolepis",15
"2871","20","Quassia.amara",0
"2872","20","Randia.armata",3
"2873","20","Sapium.broadleaf",0
"2874","20","Sapium.glandulosum",0
"2875","20","Schizolobium.parahyba",0
"2876","20","Senna.dariensis",0
"2877","20","Simarouba.amara",8
"2878","20","Siparuna.guianensis",0
"2879","20","Siparuna.pauciflora",0
"2880","20","Sloanea.terniflora",0
"2881","20","Socratea.exorrhiza",6
"2882","20","Solanum.hayesii",0
"2883","20","Sorocea.affinis",0
"2884","20","Spachea.membranacea",1
"2885","20","Spondias.mombin",0
"2886","20","Spondias.radlkoferi",3
"2887","20","Sterculia.apetala",0
"2888","20","Swartzia.simplex.var.grandiflora",2
"2889","20","Swartzia.simplex.continentalis",0
"2890","20","Symphonia.globulifera",0
"2891","20","Handroanthus.guayacan",0
"2892","20","Tabebuia.rosea",1
"2893","20","Tabernaemontana.arborea",13
"2894","20","Tachigali.versicolor",3
"2895","20","Talisia.nervosa",0
"2896","20","Talisia.princeps",0
"2897","20","Terminalia.amazonia",1
"2898","20","Terminalia.oblonga",0
"2899","20","Tetragastris.panamensis",4
"2900","20","Tetrathylacium.johansenii",0
"2901","20","Theobroma.cacao",0
"2902","20","Thevetia.ahouai",0
"2903","20","Tocoyena.pittieri",0
"2904","20","Trattinnickia.aspera",0
"2905","20","Trema.micrantha",0
"2906","20","Trichanthera.gigantea",0
"2907","20","Trichilia.pallida",10
"2908","20","Trichilia.tuberculata",33
"2909","20","Trichospermum.galeottii",1
